File,Line,Column,Pattern,Type,Severity,Impact,Description,Suggested Fix
"legacy-patterns-by-file.md",657,20,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",659,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",668,46,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",672,20,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",674,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",683,46,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",687,20,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",689,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",698,46,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",702,20,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",704,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",713,46,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",717,20,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",719,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",728,46,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",732,20,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",734,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",743,46,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",747,20,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",749,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",758,48,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",762,20,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",764,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",773,46,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",777,20,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",779,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",788,60,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",789,46,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",792,20,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",794,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",802,60,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",803,46,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",807,20,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",809,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",818,37,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",822,20,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",824,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",833,27,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",833,47,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",837,20,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",839,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",848,27,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",848,47,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",852,20,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",854,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",863,41,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",867,20,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",869,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",878,42,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",882,20,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",884,17,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",893,37,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",907,11,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",953,11,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
"legacy-patterns-by-file.md",982,11,"pub ",pub-keyword,suggestion,low,"Legacy pub keyword found (in documentation context)","Consider if this example is still needed or should be updated"
